sentence1,sentence2,label
《球狀閃電》的简介,球狀閃電的作者,0
《球狀閃電》的简介,球狀閃電的同类推荐,0
《球狀閃電》的简介,球狀閃電的豆瓣id,0
《球狀閃電》的简介,球狀閃電的ISBN,0
《时震》有多少人评分,时震的评分人数,1
《时震》有多少人评分,时震的最新作品,0
《时震》有多少人评分,时震的作者,0
《时震》有多少人评分,时震的同类推荐,0
《时震》有多少人评分,时震的豆瓣id,0
《光逝》的豆瓣主页,光逝的网址,1
《光逝》的豆瓣主页,光逝的作者,0
《光逝》的豆瓣主页,光逝的同类推荐,0
《光逝》的豆瓣主页,光逝的豆瓣id,0
《光逝》的豆瓣主页,光逝的ISBN,0
《铳梦》的出版时间,铳梦的出版日期,1
《铳梦》的出版时间,铳梦的代表作品,0
《铳梦》的出版时间,铳梦的作者,0
《铳梦》的出版时间,铳梦的同类推荐,0
《铳梦》的出版时间,铳梦的豆瓣id,0
《残次品》什么时间出版的,残次品的出版日期,1
《残次品》什么时间出版的,残次品的作者,0
《残次品》什么时间出版的,残次品的同类推荐,0
《残次品》什么时间出版的,残次品的豆瓣id,0
《残次品》什么时间出版的,残次品的ISBN,0
《冰与火之歌》的出版日期,冰与火之歌的出版日期,1
《冰与火之歌》的出版日期,冰与火之歌的作者,0
《冰与火之歌》的出版日期,冰与火之歌的同类推荐,0
《冰与火之歌》的出版日期,冰与火之歌的豆瓣id,0
《冰与火之歌》的出版日期,冰与火之歌的ISBN,0
《神秘博士：12位博士，12个故事》的作者还创作了哪些书,神秘博士：12位博士，12个故事的作者的作者,1
《神秘博士：12位博士，12个故事》的作者还创作了哪些书,神秘博士：12位博士，12个故事的最新作品,0
《神秘博士：12位博士，12个故事》的作者还创作了哪些书,神秘博士：12位博士，12个故事的作者,0
《神秘博士：12位博士，12个故事》的作者还创作了哪些书,神秘博士：12位博士，12个故事的同类推荐,0
《神秘博士：12位博士，12个故事》的作者还创作了哪些书,神秘博士：12位博士，12个故事的豆瓣id,0
《日暮》的作者是谁,日暮的作者,1
《日暮》的作者是谁,日暮的同类推荐,0
《日暮》的作者是谁,日暮的豆瓣id,0
《日暮》的作者是谁,日暮的ISBN,0
《日暮》的作者是谁,日暮的出版日期,0
《午夜凶铃》主页是什么,午夜凶铃的网址,1
《午夜凶铃》主页是什么,午夜凶铃的作者,0
《午夜凶铃》主页是什么,午夜凶铃的代表作品,0
《午夜凶铃》主页是什么,午夜凶铃的同类推荐,0
《午夜凶铃》主页是什么,午夜凶铃的豆瓣id,0
《时震》有多好？,时震的评分,1
《时震》有多好？,时震的最新作品,0
《时震》有多好？,时震的作者,0
《时震》有多好？,时震的同类推荐,0
《时震》有多好？,时震的豆瓣id,0
《Good Omens》大概讲了什么,Good Omens的介绍,1
《Good Omens》大概讲了什么,Good Omens的作者,0
《Good Omens》大概讲了什么,Good Omens的同类推荐,0
《Good Omens》大概讲了什么,Good Omens的豆瓣id,0
《Good Omens》大概讲了什么,Good Omens的ISBN,0
《神秘博士：12位博士，12个故事》副标题是？,神秘博士：12位博士，12个故事的副标题,1
《神秘博士：12位博士，12个故事》副标题是？,神秘博士：12位博士，12个故事的最新作品,0
《神秘博士：12位博士，12个故事》副标题是？,神秘博士：12位博士，12个故事的作者,0
《神秘博士：12位博士，12个故事》副标题是？,神秘博士：12位博士，12个故事的同类推荐,0
《神秘博士：12位博士，12个故事》副标题是？,神秘博士：12位博士，12个故事的豆瓣id,0
《铳梦》有多少人打分,铳梦的评分人数,1
《铳梦》有多少人打分,铳梦的代表作品,0
《铳梦》有多少人打分,铳梦的作者,0
《铳梦》有多少人打分,铳梦的同类推荐,0
《铳梦》有多少人打分,铳梦的豆瓣id,0
《献给阿尔吉侬的花束》的同类推荐,献给阿尔吉侬的花束的同类推荐,1
《献给阿尔吉侬的花束》的同类推荐,献给阿尔吉侬的花束的作者,0
《献给阿尔吉侬的花束》的同类推荐,献给阿尔吉侬的花束的豆瓣id,0
《献给阿尔吉侬的花束》的同类推荐,献给阿尔吉侬的花束的ISBN,0
《献给阿尔吉侬的花束》的同类推荐,献给阿尔吉侬的花束的出版日期,0
《八十天环游地球》的tag,八十天环游地球的标签,1
《八十天环游地球》的tag,八十天环游地球的作者,0
《八十天环游地球》的tag,八十天环游地球的同类推荐,0
《八十天环游地球》的tag,八十天环游地球的豆瓣id,0
《八十天环游地球》的tag,八十天环游地球的ISBN,0
《利维坦号战记》有多少人评分,利维坦号战记的评分人数,1
《利维坦号战记》有多少人评分,利维坦号战记的作者,0
《利维坦号战记》有多少人评分,利维坦号战记的同类推荐,0
《利维坦号战记》有多少人评分,利维坦号战记的豆瓣id,0
《利维坦号战记》有多少人评分,利维坦号战记的ISBN,0
《美妙的新世界》在豆瓣上几分？,美妙的新世界的评分,1
《美妙的新世界》在豆瓣上几分？,美妙的新世界的作者,0
《美妙的新世界》在豆瓣上几分？,美妙的新世界的同类推荐,0
《美妙的新世界》在豆瓣上几分？,美妙的新世界的豆瓣id,0
《美妙的新世界》在豆瓣上几分？,美妙的新世界的ISBN,0
《超长篇机器猫哆啦A梦4》的简介,超长篇机器猫哆啦A梦4的介绍,1
《超长篇机器猫哆啦A梦4》的简介,超长篇机器猫哆啦A梦4的作者,0
《超长篇机器猫哆啦A梦4》的简介,超长篇机器猫哆啦A梦4的同类推荐,0
《超长篇机器猫哆啦A梦4》的简介,超长篇机器猫哆啦A梦4的豆瓣id,0
《超长篇机器猫哆啦A梦4》的简介,超长篇机器猫哆啦A梦4的ISBN,0
《大师的盛宴》有多好？,大师的盛宴的评分,1
《大师的盛宴》有多好？,大师的盛宴的作者,0
《大师的盛宴》有多好？,大师的盛宴的同类推荐,0
《大师的盛宴》有多好？,大师的盛宴的代表作品,0
《大师的盛宴》有多好？,大师的盛宴的豆瓣id,0
谁创作了《克苏鲁神话Ⅲ》,克苏鲁神话Ⅲ的作者,1
谁创作了《克苏鲁神话Ⅲ》,克苏鲁神话Ⅲ的同类推荐,0
谁创作了《克苏鲁神话Ⅲ》,克苏鲁神话Ⅲ的豆瓣id,0
谁创作了《克苏鲁神话Ⅲ》,克苏鲁神话Ⅲ的ISBN,0
谁创作了《克苏鲁神话Ⅲ》,克苏鲁神话Ⅲ的出版日期,0
《地球防衛少年 1》有多好？,地球防衛少年 1的评分,1
《地球防衛少年 1》有多好？,地球防衛少年 1的作者,0
《地球防衛少年 1》有多好？,地球防衛少年 1的代表作品,0
《地球防衛少年 1》有多好？,地球防衛少年 1的最新作品,0
《地球防衛少年 1》有多好？,地球防衛少年 1的同类推荐,0
《玩具修理者》有多好？,玩具修理者的评分,1
《玩具修理者》有多好？,玩具修理者的作者,0
《玩具修理者》有多好？,玩具修理者的同类推荐,0
《玩具修理者》有多好？,玩具修理者的豆瓣id,0
《玩具修理者》有多好？,玩具修理者的ISBN,0
《人类的未来》什么时候出版的,人类的未来的出版日期,1
《人类的未来》什么时候出版的,人类的未来的作者,0
《人类的未来》什么时候出版的,人类的未来的同类推荐,0
《人类的未来》什么时候出版的,人类的未来的豆瓣id,0
《人类的未来》什么时候出版的,人类的未来的ISBN,0
《计算中的上帝》什么时间出版的,计算中的上帝的出版日期,1
《计算中的上帝》什么时间出版的,计算中的上帝的代表作品,0
《计算中的上帝》什么时间出版的,计算中的上帝的作者,0
《计算中的上帝》什么时间出版的,计算中的上帝的同类推荐,0
《计算中的上帝》什么时间出版的,计算中的上帝的豆瓣id,0
《We》几分,We的评分,1
《We》几分,We的作者,0
《We》几分,We的同类推荐,0
《We》几分,We的豆瓣id,0
《We》几分,We的ISBN,0
《计算中的上帝》的评分人数,计算中的上帝的评分人数,1
《计算中的上帝》的评分人数,计算中的上帝的代表作品,0
《计算中的上帝》的评分人数,计算中的上帝的作者,0
《计算中的上帝》的评分人数,计算中的上帝的同类推荐,0
《计算中的上帝》的评分人数,计算中的上帝的豆瓣id,0
《性盲症患者的爱情》有多少人评分,性盲症患者的爱情的评分人数,1
《性盲症患者的爱情》有多少人评分,性盲症患者的爱情的作者,0
《性盲症患者的爱情》有多少人评分,性盲症患者的爱情的同类推荐,0
《性盲症患者的爱情》有多少人评分,性盲症患者的爱情的豆瓣id,0
《性盲症患者的爱情》有多少人评分,性盲症患者的爱情的ISBN,0
《Blindsight》的旧称,Blindsight的原名,1
《Blindsight》的旧称,Blindsight的作者,0
《Blindsight》的旧称,Blindsight的同类推荐,0
《Blindsight》的旧称,Blindsight的豆瓣id,0
《Blindsight》的旧称,Blindsight的ISBN,0
《沙丘之子》的网址是？,沙丘之子的网址,1
《沙丘之子》的网址是？,沙丘之子的作者,0
《沙丘之子》的网址是？,沙丘之子的代表作品,0
《沙丘之子》的网址是？,沙丘之子的最新作品,0
《沙丘之子》的网址是？,沙丘之子的同类推荐,0
《清玄说》的简介,清玄说的介绍,1
《清玄说》的简介,清玄说的作者,0
《清玄说》的简介,清玄说的同类推荐,0
《清玄说》的简介,清玄说的豆瓣id,0
《清玄说》的简介,清玄说的ISBN,0
《日暮》的出版日期,日暮的出版日期,1
《日暮》的出版日期,日暮的作者,0
《日暮》的出版日期,日暮的同类推荐,0
《日暮》的出版日期,日暮的豆瓣id,0
《日暮》的出版日期,日暮的ISBN,0
《机器人大师》的作者是谁,机器人大师的作者,1
《机器人大师》的作者是谁,机器人大师的代表作品,0
《机器人大师》的作者是谁,机器人大师的最新作品,0
《机器人大师》的作者是谁,机器人大师的同类推荐,0
《机器人大师》的作者是谁,机器人大师的豆瓣id,0
《爱因斯坦的梦》怎么样？,爱因斯坦的梦的评分,1
《爱因斯坦的梦》怎么样？,爱因斯坦的梦的作者,0
《爱因斯坦的梦》怎么样？,爱因斯坦的梦的代表作品,0
《爱因斯坦的梦》怎么样？,爱因斯坦的梦的最新作品,0
《爱因斯坦的梦》怎么样？,爱因斯坦的梦的同类推荐,0
《八十天环游地球》主页是什么,八十天环游地球的网址,1
《八十天环游地球》主页是什么,八十天环游地球的作者,0
《八十天环游地球》主页是什么,八十天环游地球的同类推荐,0
《八十天环游地球》主页是什么,八十天环游地球的豆瓣id,0
《八十天环游地球》主页是什么,八十天环游地球的ISBN,0
《日暮》有多少人打分,日暮的评分人数,1
《日暮》有多少人打分,日暮的作者,0
《日暮》有多少人打分,日暮的同类推荐,0
《日暮》有多少人打分,日暮的豆瓣id,0
《日暮》有多少人打分,日暮的ISBN,0
有哪些和《平面国》类似的书呢,平面国的同类推荐,1
有哪些和《平面国》类似的书呢,平面国的最新作品,0
有哪些和《平面国》类似的书呢,平面国的作者,0
有哪些和《平面国》类似的书呢,平面国的豆瓣id,0
有哪些和《平面国》类似的书呢,平面国的ISBN,0
《來自新世界 （上下）》在豆瓣上几分？,來自新世界 （上下）的评分,1
《來自新世界 （上下）》在豆瓣上几分？,來自新世界 （上下）的作者,0
《來自新世界 （上下）》在豆瓣上几分？,來自新世界 （上下）的同类推荐,0
《來自新世界 （上下）》在豆瓣上几分？,來自新世界 （上下）的豆瓣id,0
《來自新世界 （上下）》在豆瓣上几分？,來自新世界 （上下）的ISBN,0
《大师的盛宴》是谁写的呢,大师的盛宴的作者,1
《大师的盛宴》是谁写的呢,大师的盛宴的同类推荐,0
《大师的盛宴》是谁写的呢,大师的盛宴的代表作品,0
《大师的盛宴》是谁写的呢,大师的盛宴的豆瓣id,0
《大师的盛宴》是谁写的呢,大师的盛宴的ISBN,0
《球狀閃電》的豆瓣主页,球狀閃電的网址,1
《球狀閃電》的豆瓣主页,球狀閃電的作者,0
《球狀閃電》的豆瓣主页,球狀閃電的同类推荐,0
《球狀閃電》的豆瓣主页,球狀閃電的豆瓣id,0
《球狀閃電》的豆瓣主页,球狀閃電的ISBN,0
《光逝》的简介,光逝的介绍,1
《光逝》的简介,光逝的作者,0
《光逝》的简介,光逝的同类推荐,0
《光逝》的简介,光逝的豆瓣id,0
《光逝》的简介,光逝的ISBN,0
创作了《Good Omens》的人还写了什么书,Good Omens的作者的作者,1
创作了《Good Omens》的人还写了什么书,Good Omens的作者,0
创作了《Good Omens》的人还写了什么书,Good Omens的同类推荐,0
创作了《Good Omens》的人还写了什么书,Good Omens的豆瓣id,0
创作了《Good Omens》的人还写了什么书,Good Omens的ISBN,0
谁创作了《大师的盛宴》,大师的盛宴的作者,1
谁创作了《大师的盛宴》,大师的盛宴的同类推荐,0
谁创作了《大师的盛宴》,大师的盛宴的代表作品,0
谁创作了《大师的盛宴》,大师的盛宴的豆瓣id,0
谁创作了《大师的盛宴》,大师的盛宴的ISBN,0
《一日长于百年》的出版日期,一日长于百年的出版日期,1
《一日长于百年》的出版日期,一日长于百年的代表作品,0
《一日长于百年》的出版日期,一日长于百年的作者,0
《一日长于百年》的出版日期,一日长于百年的同类推荐,0
